from_id,from_label,date,to_id,to_label,to_name,to_color,function_id,function_color,function_english,function,amount,Currency
AC,Amministrazioni Centrali,1999,16,Puglia,italy-Puglia,#44913D,27,#CA221D,Energy,Energia,440380,EUR
AC,Amministrazioni Centrali,1999,16,Puglia,italy-Puglia,#44913D,28,#A5B425,Other public works,Altre opere pubbliche,0,EUR
AC,Amministrazioni Centrali,1999,16,Puglia,italy-Puglia,#44913D,29,#EDC92D,Other economic sectors,Altre in campo economico,1199905330,EUR
AC,Amministrazioni Centrali,1999,16,Puglia,italy-Puglia,#44913D,30,#42928F,Unclassified expenditure,Oneri non ripartibili,1007532750,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,1,#449256,General Administration,Amministrazione Generale,214599890,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,2,#6AAC32,Defence,Difesa,15094880,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,3,#D32645,Public Safety,Sicurezza pubblica,98995230,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,4,#481B79,Justice,Giustizia,45013980,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,5,#6AAC32,Education,Istruzione,383395010,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,6,#A5B425,Training,Formazione,3362720,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),26564730,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,59183440,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,62792080,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,10,#2458A3,Health ',Sanita',7722150,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),232975420,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,12,#211D79,Water,Acqua,362100,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,13,#42928F,Sewers and Water,Fognature e depurazione Acque,440740,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,14,#44913D,Environment,Ambiente,10745300,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,17,#7A2077,Labour,Lavoro,21445420,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,1558947330,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,19,#14388C,Other transport,Altri trasporti,78412110,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,20,#CD531C,ROAD ',Viabilita',52137980,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,21,#42928F,Telecommunications,Telecomunicazioni,42665360,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,22,#449256,Agriculture,Agricoltura,31996950,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,23,#211D79,Sea Fishing and Aquaculture,Pesca marittima e Acquicoltura,533020,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,24,#E29826,Tourism,Turismo,804180,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,25,#2458A3,Commerce,Commercio,6837280,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,26,#42928F,Industry and Handicrafts,Industria e Artigianato,139509600,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,27,#CA221D,Energy,Energia,2407710,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,28,#A5B425,Other public works,Altre opere pubbliche,0,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,29,#EDC92D,Other economic sectors,Altre in campo economico,410252810,EUR
AC,Amministrazioni Centrali,1999,17,Basilicata,italy-Basilicata,#6AAC32,30,#42928F,Unclassified expenditure,Oneri non ripartibili,132269300,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,1,#449256,General Administration,Amministrazione Generale,944071420,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,2,#6AAC32,Defence,Difesa,68802180,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,3,#D32645,Public Safety,Sicurezza pubblica,380040960,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,4,#481B79,Justice,Giustizia,188445040,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,5,#6AAC32,Education,Istruzione,1252631680,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,6,#A5B425,Training,Formazione,9961330,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),44726990,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,144563270,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,92499960,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,10,#2458A3,Health ',Sanita',15083530,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),799589250,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,12,#211D79,Water,Acqua,1742140,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,13,#42928F,Sewers and Water,Fognature e depurazione Acque,2498710,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,14,#44913D,Environment,Ambiente,20624030,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,17,#7A2077,Labour,Lavoro,60363220,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,5127827780,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,19,#14388C,Other transport,Altri trasporti,373297750,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,20,#CD531C,ROAD ',Viabilita',224687030,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,21,#42928F,Telecommunications,Telecomunicazioni,139727930,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,22,#449256,Agriculture,Agricoltura,59128890,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,23,#211D79,Sea Fishing and Aquaculture,Pesca marittima e Acquicoltura,544190,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,24,#E29826,Tourism,Turismo,1473070,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,25,#2458A3,Commerce,Commercio,18555560,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,26,#42928F,Industry and Handicrafts,Industria e Artigianato,335774570,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,27,#CA221D,Energy,Energia,4739020,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,28,#A5B425,Other public works,Altre opere pubbliche,0,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,29,#EDC92D,Other economic sectors,Altre in campo economico,914463950,EUR
AC,Amministrazioni Centrali,1999,18,Calabria,italy-Calabria,#A5B425,30,#42928F,Unclassified expenditure,Oneri non ripartibili,319515540,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,1,#449256,General Administration,Amministrazione Generale,2477726090,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,2,#6AAC32,Defence,Difesa,508512720,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,3,#D32645,Public Safety,Sicurezza pubblica,878735480,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,4,#481B79,Justice,Giustizia,460423470,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,5,#6AAC32,Education,Istruzione,2438599240,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,6,#A5B425,Training,Formazione,9554990,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),85852080,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,281524140,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,121092950,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,10,#2458A3,Health ',Sanita',46712100,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),1933324540,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,12,#211D79,Water,Acqua,1002140,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,13,#42928F,Sewers and Water,Fognature e depurazione Acque,2534870,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,14,#44913D,Environment,Ambiente,21121840,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,17,#7A2077,Labour,Lavoro,51537730,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,11953856080,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,19,#14388C,Other transport,Altri trasporti,643105350,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,20,#CD531C,ROAD ',Viabilita',219615100,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,21,#42928F,Telecommunications,Telecomunicazioni,127505560,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,22,#449256,Agriculture,Agricoltura,85801170,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,23,#211D79,Sea Fishing and Aquaculture,Pesca marittima e Acquicoltura,1840870,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,24,#E29826,Tourism,Turismo,2246660,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,25,#2458A3,Commerce,Commercio,31107780,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,26,#42928F,Industry and Handicrafts,Industria e Artigianato,574833130,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,27,#CA221D,Energy,Energia,1915900,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,28,#A5B425,Other public works,Altre opere pubbliche,0,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,29,#EDC92D,Other economic sectors,Altre in campo economico,978332610,EUR
AC,Amministrazioni Centrali,1999,19,Sicilia,italy-Sicilia,#EDC92D,30,#42928F,Unclassified expenditure,Oneri non ripartibili,1047664160,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,1,#449256,General Administration,Amministrazione Generale,1000840000,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,2,#6AAC32,Defence,Difesa,315943410,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,3,#D32645,Public Safety,Sicurezza pubblica,309301760,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,4,#481B79,Justice,Giustizia,127776550,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,5,#6AAC32,Education,Istruzione,872544810,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,6,#A5B425,Training,Formazione,3726480,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),21916170,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,119625940,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,60055610,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,10,#2458A3,Health ',Sanita',15486380,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),671847430,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,12,#211D79,Water,Acqua,639540,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,13,#42928F,Sewers and Water,Fognature e depurazione Acque,8872060,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,14,#44913D,Environment,Ambiente,15597850,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,17,#7A2077,Labour,Lavoro,25159850,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,4544112850,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,19,#14388C,Other transport,Altri trasporti,227341740,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,20,#CD531C,ROAD ',Viabilita',167111230,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,21,#42928F,Telecommunications,Telecomunicazioni,137887670,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,22,#449256,Agriculture,Agricoltura,32786570,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,23,#211D79,Sea Fishing and Aquaculture,Pesca marittima e Acquicoltura,652590,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,24,#E29826,Tourism,Turismo,1643220,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,25,#2458A3,Commerce,Commercio,13177160,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,26,#42928F,Industry and Handicrafts,Industria e Artigianato,230693790,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,27,#CA221D,Energy,Energia,2235780,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,28,#A5B425,Other public works,Altre opere pubbliche,0,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,29,#EDC92D,Other economic sectors,Altre in campo economico,789357970,EUR
AC,Amministrazioni Centrali,1999,20,Sardegna,italy-Sardegna,#E29826,30,#42928F,Unclassified expenditure,Oneri non ripartibili,208551320,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,1,#449256,General Administration,Amministrazione Generale,368191750,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,2,#6AAC32,Defence,Difesa,61032220,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,3,#D32645,Public Safety,Sicurezza pubblica,65536880,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,4,#481B79,Justice,Giustizia,22842030,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,5,#6AAC32,Education,Istruzione,7281230,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,6,#A5B425,Training,Formazione,301720,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),3286820,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,25022120,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,1612570,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,10,#2458A3,Health ',Sanita',1937370,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),102812390,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,12,#211D79,Water,Acqua,231580,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,14,#44913D,Environment,Ambiente,7767580,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,17,#7A2077,Labour,Lavoro,1631320,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,1660480380,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,19,#14388C,Other transport,Altri trasporti,58688890,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,20,#CD531C,ROAD ',Viabilita',6308850,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,21,#42928F,Telecommunications,Telecomunicazioni,7345440,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,22,#449256,Agriculture,Agricoltura,17532430,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,23,#211D79,Sea Fishing and Aquaculture,Pesca marittima e Acquicoltura,1187600,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,24,#E29826,Tourism,Turismo,124410,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,25,#2458A3,Commerce,Commercio,8641750,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,26,#42928F,Industry and Handicrafts,Industria e Artigianato,7142020,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,27,#CA221D,Energy,Energia,19900,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,29,#EDC92D,Other economic sectors,Altre in campo economico,84071980,EUR
AC,Amministrazioni Centrali,1999,21,Provincia Auton,italy-Provincia Auton,#CD531C,30,#42928F,Unclassified expenditure,Oneri non ripartibili,681161640,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,1,#449256,General Administration,Amministrazione Generale,301124090,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,2,#6AAC32,Defence,Difesa,65195850,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,3,#D32645,Public Safety,Sicurezza pubblica,84077700,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,4,#481B79,Justice,Giustizia,13037780,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,5,#6AAC32,Education,Istruzione,2858090,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,6,#A5B425,Training,Formazione,225010,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),1409680,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,21768450,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,1254950,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,10,#2458A3,Health ',Sanita',2317030,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),84173250,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,12,#211D79,Water,Acqua,88870,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,14,#44913D,Environment,Ambiente,2420570,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,17,#7A2077,Labour,Lavoro,1435780,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,1458484970,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,19,#14388C,Other transport,Altri trasporti,58668440,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,20,#CD531C,ROAD ',Viabilita',6818400,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,21,#42928F,Telecommunications,Telecomunicazioni,7346660,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,22,#449256,Agriculture,Agricoltura,12168070,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,23,#211D79,Sea Fishing and Aquaculture,Pesca marittima e Acquicoltura,710380,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,24,#E29826,Tourism,Turismo,133040,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,25,#2458A3,Commerce,Commercio,935680,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,26,#42928F,Industry and Handicrafts,Industria e Artigianato,7643870,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,27,#CA221D,Energy,Energia,21040,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,29,#EDC92D,Other economic sectors,Altre in campo economico,162040860,EUR
AC,Amministrazioni Centrali,1999,22,Provincia Auton,italy-Provincia Auton,#CD531C,30,#42928F,Unclassified expenditure,Oneri non ripartibili,679994050,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,1,#449256,General Administration,Amministrazione Generale,2621944440,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,2,#6AAC32,Defence,Difesa,928686430,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,3,#D32645,Public Safety,Sicurezza pubblica,664209630,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,4,#481B79,Justice,Giustizia,275611610,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,5,#6AAC32,Education,Istruzione,1727731980,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,6,#A5B425,Training,Formazione,27575610,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),107564540,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,417923670,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,91431050,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,10,#2458A3,Health ',Sanita',47010950,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),1072605510,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,12,#211D79,Water,Acqua,16069300,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,13,#42928F,Sewers and Water,Fognature e depurazione Acque,84000,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,14,#44913D,Environment,Ambiente,31801960,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,15,#A5B425,Waste Disposal,Smaltimento dei Rifiuti,1572000,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,17,#7A2077,Labour,Lavoro,0,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,18771612560,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,19,#14388C,Other transport,Altri trasporti,736846080,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,20,#CD531C,ROAD ',Viabilita',138693880,EUR
AC,Amministrazioni Centrali,2000,01,Piemonte,italy-Piemonte,#EDC92D,21,#42928F,Telecommunications,Telecomunicazioni,192726650,EUR
